id_hal,Translation_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
3551922,17590,0,An Approach for Testing False Data Injection Attack on Data Dependent Industrial Devices,Une approche pour tester les attaques par injection de fausses données sur les appareils industriels dépendant des données,Approche de détection des attaques par injection de fausses données sur les dispositifs industriels s'appuyant sur des données,"['Une', 'approche', 'pour', 'tester', 'les', 'attaques', 'par', 'injection', 'de', 'fausses', 'données', 'sur', 'les', 'appareils', 'industriels', 'dépendant', 'des', 'données']","[(0, 3), (3, 12), (12, 17), (17, 24), (24, 28), (28, 37), (37, 41), (41, 51), (51, 54), (54, 62), (62, 70), (70, 74), (74, 78), (78, 88), (88, 100), (100, 110), (110, 114), (114, 122)]","['Approche', 'de', 'détection', 'des', 'attaques', 'par', 'injection', 'de', 'fausses', 'données', 'sur', 'les', 'dispositifs', 'industriels', ""s'appuyant"", 'sur', 'des', 'données']","[(0, 8), (8, 11), (11, 21), (21, 25), (25, 34), (34, 38), (38, 48), (48, 51), (51, 59), (59, 67), (67, 71), (71, 75), (75, 87), (87, 99), (99, 110), (110, 114), (114, 118), (118, 126)]"
3551922,17590,1,False data injection is an attack in which an attacker injects fabricated data into a system with the objective to change the behaviour and the decision-making of the system.,L'injection de fausses données est une attaque dans laquelle un attaquant injecte des données fabriquées dans un système dans le but de modifier le comportement et la prise de décision du système.,"L'injection de fausses données est une attaque consistant à injecter des données fabriquées dans un système, dans le but de modifier le comportement et la prise de décision de celui-ci.","[""L'injection"", 'de', 'fausses', 'données', 'est', 'une', 'attaque', 'dans', 'laquelle', 'un', 'attaquant', 'injecte', 'des', 'données', 'fabriquées', 'dans', 'un', 'système', 'dans', 'le', 'but', 'de', 'modifier', 'le', 'comportement', 'et', 'la', 'prise', 'de', 'décision', 'du', 'système.']","[(0, 11), (11, 14), (14, 22), (22, 30), (30, 34), (34, 38), (38, 46), (46, 51), (51, 60), (60, 63), (63, 73), (73, 81), (81, 85), (85, 93), (93, 104), (104, 109), (109, 112), (112, 120), (120, 125), (125, 128), (128, 132), (132, 135), (135, 144), (144, 147), (147, 160), (160, 163), (163, 166), (166, 172), (172, 175), (175, 184), (184, 187), (187, 196)]","[""L'injection"", 'de', 'fausses', 'données', 'est', 'une', 'attaque', 'consistant', 'à', 'injecter', 'des', 'données', 'fabriquées', 'dans', 'un', 'système,', 'dans', 'le', 'but', 'de', 'modifier', 'le', 'comportement', 'et', 'la', 'prise', 'de', 'décision', 'de', 'celui-ci.']","[(0, 11), (11, 14), (14, 22), (22, 30), (30, 34), (34, 38), (38, 46), (46, 57), (57, 59), (59, 68), (68, 72), (72, 80), (80, 91), (91, 96), (96, 99), (99, 108), (108, 113), (113, 116), (116, 120), (120, 123), (123, 132), (132, 135), (135, 148), (148, 151), (151, 154), (154, 160), (160, 163), (163, 172), (172, 175), (175, 185)]"
3551922,17590,2,"Many industrial data-based devices are vulnerable to such attacks, this work presents an approach for testing False Data Injection Attack.",De nombreux dispositifs industriels basés sur des données sont vulnérables à de telles attaques. Ce travail présente une approche pour tester l'attaque par injection de fausses données.,De nombreux dispositifs industriels s'appuyant sur des données sont vulnérables à de telles attaques. Cet article présente une approche pour détecter les attaques par injection de fausses données.,"['De', 'nombreux', 'dispositifs', 'industriels', 'basés', 'sur', 'des', 'données', 'sont', 'vulnérables', 'à', 'de', 'telles', 'attaques.', 'Ce', 'travail', 'présente', 'une', 'approche', 'pour', 'tester', ""l'attaque"", 'par', 'injection', 'de', 'fausses', 'données.']","[(0, 2), (2, 11), (11, 23), (23, 35), (35, 41), (41, 45), (45, 49), (49, 57), (57, 62), (62, 74), (74, 76), (76, 79), (79, 86), (86, 96), (96, 99), (99, 107), (107, 116), (116, 120), (120, 129), (129, 134), (134, 141), (141, 151), (151, 155), (155, 165), (165, 168), (168, 176), (176, 185)]","['De', 'nombreux', 'dispositifs', 'industriels', ""s'appuyant"", 'sur', 'des', 'données', 'sont', 'vulnérables', 'à', 'de', 'telles', 'attaques.', 'Cet', 'article', 'présente', 'une', 'approche', 'pour', 'détecter', 'les', 'attaques', 'par', 'injection', 'de', 'fausses', 'données.']","[(0, 2), (2, 11), (11, 23), (23, 35), (35, 46), (46, 50), (50, 54), (54, 62), (62, 67), (67, 79), (79, 81), (81, 84), (84, 91), (91, 101), (101, 105), (105, 113), (113, 122), (122, 126), (126, 135), (135, 140), (140, 149), (149, 153), (153, 162), (162, 166), (166, 176), (176, 179), (179, 187), (187, 196)]"
3551922,17590,3,"This approach uses a Domain-Specific Language to generate altered data with two objectives, to provide sophisticated attacks scenarios to increase the resilience of vulnerable systems against False Data Injection Attack and to train detection tools.",Cette approche utilise un langage spécifique au domaine pour générer des données altérées avec deux objectifs : fournir des scénarios d'attaques sophistiqués pour augmenter la résilience des systèmes vulnérables contre l'attaque par injection de fausses données et former les outils de détection.,"Cette approche utilise un langage spécifique au domaine pour générer des données altérées avec deux objectifs : fournir des scénarios d'attaques sophistiqués pour augmenter la résilience des systèmes vulnérables face aux attaques par injection de fausses données, et entraîner les outils de détection.","['Cette', 'approche', 'utilise', 'un', 'langage', 'spécifique', 'au', 'domaine', 'pour', 'générer', 'des', 'données', 'altérées', 'avec', 'deux', 'objectifs', ':', 'fournir', 'des', 'scénarios', ""d'attaques"", 'sophistiqués', 'pour', 'augmenter', 'la', 'résilience', 'des', 'systèmes', 'vulnérables', 'contre', ""l'attaque"", 'par', 'injection', 'de', 'fausses', 'données', 'et', 'former', 'les', 'outils', 'de', 'détection.']","[(0, 5), (5, 14), (14, 22), (22, 25), (25, 33), (33, 44), (44, 47), (47, 55), (55, 60), (60, 68), (68, 72), (72, 80), (80, 89), (89, 94), (94, 99), (99, 109), (109, 111), (111, 119), (119, 123), (123, 133), (133, 144), (144, 157), (157, 162), (162, 172), (172, 175), (175, 186), (186, 190), (190, 199), (199, 211), (211, 218), (218, 228), (228, 232), (232, 242), (242, 245), (245, 253), (253, 261), (261, 264), (264, 271), (271, 275), (275, 282), (282, 285), (285, 296)]","['Cette', 'approche', 'utilise', 'un', 'langage', 'spécifique', 'au', 'domaine', 'pour', 'générer', 'des', 'données', 'altérées', 'avec', 'deux', 'objectifs', ':', 'fournir', 'des', 'scénarios', ""d'attaques"", 'sophistiqués', 'pour', 'augmenter', 'la', 'résilience', 'des', 'systèmes', 'vulnérables', 'face', 'aux', 'attaques', 'par', 'injection', 'de', 'fausses', 'données,', 'et', 'entraîner', 'les', 'outils', 'de', 'détection.']","[(0, 5), (5, 14), (14, 22), (22, 25), (25, 33), (33, 44), (44, 47), (47, 55), (55, 60), (60, 68), (68, 72), (72, 80), (80, 89), (89, 94), (94, 99), (99, 109), (109, 111), (111, 119), (119, 123), (123, 133), (133, 144), (144, 157), (157, 162), (162, 172), (172, 175), (175, 186), (186, 190), (190, 199), (199, 211), (211, 216), (216, 220), (220, 229), (229, 233), (233, 243), (243, 246), (246, 254), (254, 263), (263, 266), (266, 276), (276, 280), (280, 287), (287, 290), (290, 301)]"
3970122,12798,0,Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning,Mise à la terre de grands modèles linguistiques dans des environnements interactifs avec l’apprentissage du renforcement en ligne,Ancrage de grands modèles de langage dans des environnements interactifs avec l’apprentissage par renforcement en ligne,"['Mise', 'à', 'la', 'terre', 'de', 'grands', 'modèles', 'linguistiques', 'dans', 'des', 'environnements', 'interactifs', 'avec', 'l’apprentissage', 'du', 'renforcement', 'en', 'ligne']","[(0, 4), (4, 6), (6, 9), (9, 15), (15, 18), (18, 25), (25, 33), (33, 47), (47, 52), (52, 56), (56, 71), (71, 83), (83, 88), (88, 104), (104, 107), (107, 120), (120, 123), (123, 129)]","['Ancrage', 'de', 'grands', 'modèles', 'de', 'langage', 'dans', 'des', 'environnements', 'interactifs', 'avec', 'l’apprentissage', 'par', 'renforcement', 'en', 'ligne']","[(0, 7), (7, 10), (10, 17), (17, 25), (25, 28), (28, 36), (36, 41), (41, 45), (45, 60), (60, 72), (72, 77), (77, 93), (93, 97), (97, 110), (110, 113), (113, 119)]"
3970122,12798,1,Recent works successfully leveraged Large Language Models' (LLM) abilities to capture abstract knowledge about world's physics to solve decision-making problems.,Des travaux récents ont réussi à tirer parti des capacités de Large Language Models (LLM) pour capturer des connaissances abstraites sur la physique du monde pour résoudre des problèmes de prise de décision.,"Des travaux récents ont réussi à tirer parti des capacités de grands modèles de langage (LLM, Large Language Models) pour capturer des connaissances abstraites sur la physique du monde pour résoudre des problèmes de prise de décision.","['Des', 'travaux', 'récents', 'ont', 'réussi', 'à', 'tirer', 'parti', 'des', 'capacités', 'de', 'Large', 'Language', 'Models', '(LLM)', 'pour', 'capturer', 'des', 'connaissances', 'abstraites', 'sur', 'la', 'physique', 'du', 'monde', 'pour', 'résoudre', 'des', 'problèmes', 'de', 'prise', 'de', 'décision.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 30), (30, 32), (32, 38), (38, 44), (44, 48), (48, 58), (58, 61), (61, 67), (67, 76), (76, 83), (83, 89), (89, 94), (94, 103), (103, 107), (107, 121), (121, 132), (132, 136), (136, 139), (139, 148), (148, 151), (151, 157), (157, 162), (162, 171), (171, 175), (175, 185), (185, 188), (188, 194), (194, 197), (197, 207)]","['Des', 'travaux', 'récents', 'ont', 'réussi', 'à', 'tirer', 'parti', 'des', 'capacités', 'de', 'grands', 'modèles', 'de', 'langage', '(LLM,', 'Large', 'Language', 'Models)', 'pour', 'capturer', 'des', 'connaissances', 'abstraites', 'sur', 'la', 'physique', 'du', 'monde', 'pour', 'résoudre', 'des', 'problèmes', 'de', 'prise', 'de', 'décision.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 30), (30, 32), (32, 38), (38, 44), (44, 48), (48, 58), (58, 61), (61, 68), (68, 76), (76, 79), (79, 87), (87, 93), (93, 99), (99, 108), (108, 116), (116, 121), (121, 130), (130, 134), (134, 148), (148, 159), (159, 163), (163, 166), (166, 175), (175, 178), (178, 184), (184, 189), (189, 198), (198, 202), (202, 212), (212, 215), (215, 221), (221, 224), (224, 234)]"
3970122,12798,2,"Yet, the alignment between LLMs' knowledge and the environment can be wrong and limit functional competence due to lack of grounding.","Pourtant, l’alignement entre les connaissances des LLM et l’environnement peut être erroné et limiter les compétences fonctionnelles en raison d’un manque d’ancrage.","Pourtant, l’alignement entre les connaissances des LLM et l’environnement peut être erroné et limiter les compétences fonctionnelles en raison d’un manque d’ancrage.","['Pourtant,', 'l’alignement', 'entre', 'les', 'connaissances', 'des', 'LLM', 'et', 'l’environnement', 'peut', 'être', 'erroné', 'et', 'limiter', 'les', 'compétences', 'fonctionnelles', 'en', 'raison', 'd’un', 'manque', 'd’ancrage.']","[(0, 9), (9, 22), (22, 28), (28, 32), (32, 46), (46, 50), (50, 54), (54, 57), (57, 73), (73, 78), (78, 83), (83, 90), (90, 93), (93, 101), (101, 105), (105, 117), (117, 132), (132, 135), (135, 142), (142, 147), (147, 154), (154, 165)]","['Pourtant,', 'l’alignement', 'entre', 'les', 'connaissances', 'des', 'LLM', 'et', 'l’environnement', 'peut', 'être', 'erroné', 'et', 'limiter', 'les', 'compétences', 'fonctionnelles', 'en', 'raison', 'd’un', 'manque', 'd’ancrage.']","[(0, 9), (9, 22), (22, 28), (28, 32), (32, 46), (46, 50), (50, 54), (54, 57), (57, 73), (73, 78), (78, 83), (83, 90), (90, 93), (93, 101), (101, 105), (105, 117), (117, 132), (132, 135), (135, 142), (142, 147), (147, 154), (154, 165)]"
3970122,12798,3,"In this paper, we study an approach to achieve this alignment through functional grounding: we consider an agent using an LLM as a policy that is progressively updated as the agent interacts with the environment, leveraging online Reinforcement Learning to improve its performance to solve goals.","Dans cet article, nous étudions une approche pour atteindre cet alignement par une mise à la terre fonctionnelle: nous considérons un agent utilisant un LLM comme une politique qui est progressivement mise à jour au fur et à mesure que l’agent interagit avec l’environnement, en tirant parti de l’apprentissage du renforcement en ligne pour améliorer ses performances pour résoudre des objectifs.","Dans cet article, nous étudions une approche pour atteindre cet alignement par un ancrage fonctionnel : nous considérons un agent utilisant un LLM comme une politique qui est progressivement mise à jour au fur et à mesure que l’agent interagit avec l’environnement, en tirant parti de l’apprentissage par renforcement en ligne pour améliorer ses performances pour résoudre des objectifs.","['Dans', 'cet', 'article,', 'nous', 'étudions', 'une', 'approche', 'pour', 'atteindre', 'cet', 'alignement', 'par', 'une', 'mise', 'à', 'la', 'terre', 'fonctionnelle:', 'nous', 'considérons', 'un', 'agent', 'utilisant', 'un', 'LLM', 'comme', 'une', 'politique', 'qui', 'est', 'progressivement', 'mise', 'à', 'jour', 'au', 'fur', 'et', 'à', 'mesure', 'que', 'l’agent', 'interagit', 'avec', 'l’environnement,', 'en', 'tirant', 'parti', 'de', 'l’apprentissage', 'du', 'renforcement', 'en', 'ligne', 'pour', 'améliorer', 'ses', 'performances', 'pour', 'résoudre', 'des', 'objectifs.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 31), (31, 35), (35, 44), (44, 49), (49, 59), (59, 63), (63, 74), (74, 78), (78, 82), (82, 87), (87, 89), (89, 92), (92, 98), (98, 113), (113, 118), (118, 130), (130, 133), (133, 139), (139, 149), (149, 152), (152, 156), (156, 162), (162, 166), (166, 176), (176, 180), (180, 184), (184, 200), (200, 205), (205, 207), (207, 212), (212, 215), (215, 219), (219, 222), (222, 224), (224, 231), (231, 235), (235, 243), (243, 253), (253, 258), (258, 275), (275, 278), (278, 285), (285, 291), (291, 294), (294, 310), (310, 313), (313, 326), (326, 329), (329, 335), (335, 340), (340, 350), (350, 354), (354, 367), (367, 372), (372, 381), (381, 385), (385, 396)]","['Dans', 'cet', 'article,', 'nous', 'étudions', 'une', 'approche', 'pour', 'atteindre', 'cet', 'alignement', 'par', 'un', 'ancrage', 'fonctionnel', ':', 'nous', 'considérons', 'un', 'agent', 'utilisant', 'un', 'LLM', 'comme', 'une', 'politique', 'qui', 'est', 'progressivement', 'mise', 'à', 'jour', 'au', 'fur', 'et', 'à', 'mesure', 'que', 'l’agent', 'interagit', 'avec', 'l’environnement,', 'en', 'tirant', 'parti', 'de', 'l’apprentissage', 'par', 'renforcement', 'en', 'ligne', 'pour', 'améliorer', 'ses', 'performances', 'pour', 'résoudre', 'des', 'objectifs.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 31), (31, 35), (35, 44), (44, 49), (49, 59), (59, 63), (63, 74), (74, 78), (78, 81), (81, 89), (89, 101), (101, 103), (103, 108), (108, 120), (120, 123), (123, 129), (129, 139), (139, 142), (142, 146), (146, 152), (152, 156), (156, 166), (166, 170), (170, 174), (174, 190), (190, 195), (195, 197), (197, 202), (202, 205), (205, 209), (209, 212), (212, 214), (214, 221), (221, 225), (225, 233), (233, 243), (243, 248), (248, 265), (265, 268), (268, 275), (275, 281), (281, 284), (284, 300), (300, 304), (304, 317), (317, 320), (320, 326), (326, 331), (331, 341), (341, 345), (345, 358), (358, 363), (363, 372), (372, 376), (376, 387)]"
3970122,12798,4,"Using an interactive textual environment designed to study higher-level forms of functional grounding, and a set of spatial and navigation tasks, we study several scientific questions:","En utilisant un environnement textuel interactif conçu pour étudier des formes de mise à la terre fonctionnelles de haut niveau, et un ensemble de tâches spatiales et de navigation, nous étudions plusieurs questions scientifiques:","En utilisant un environnement textuel interactif conçu pour étudier des formes d'ancrage fonctionnel de haut niveau, et un ensemble de tâches spatiales et de navigation, nous étudions plusieurs questions scientifiques :","['En', 'utilisant', 'un', 'environnement', 'textuel', 'interactif', 'conçu', 'pour', 'étudier', 'des', 'formes', 'de', 'mise', 'à', 'la', 'terre', 'fonctionnelles', 'de', 'haut', 'niveau,', 'et', 'un', 'ensemble', 'de', 'tâches', 'spatiales', 'et', 'de', 'navigation,', 'nous', 'étudions', 'plusieurs', 'questions', 'scientifiques:']","[(0, 2), (2, 12), (12, 15), (15, 29), (29, 37), (37, 48), (48, 54), (54, 59), (59, 67), (67, 71), (71, 78), (78, 81), (81, 86), (86, 88), (88, 91), (91, 97), (97, 112), (112, 115), (115, 120), (120, 128), (128, 131), (131, 134), (134, 143), (143, 146), (146, 153), (153, 163), (163, 166), (166, 169), (169, 181), (181, 186), (186, 195), (195, 205), (205, 215), (215, 230)]","['En', 'utilisant', 'un', 'environnement', 'textuel', 'interactif', 'conçu', 'pour', 'étudier', 'des', 'formes', ""d'ancrage"", 'fonctionnel', 'de', 'haut', 'niveau,', 'et', 'un', 'ensemble', 'de', 'tâches', 'spatiales', 'et', 'de', 'navigation,', 'nous', 'étudions', 'plusieurs', 'questions', 'scientifiques', ':']","[(0, 2), (2, 12), (12, 15), (15, 29), (29, 37), (37, 48), (48, 54), (54, 59), (59, 67), (67, 71), (71, 78), (78, 88), (88, 100), (100, 103), (103, 108), (108, 116), (116, 119), (119, 122), (122, 131), (131, 134), (134, 141), (141, 151), (151, 154), (154, 157), (157, 169), (169, 174), (174, 183), (183, 193), (193, 203), (203, 217), (217, 219)]"
3970122,12798,5,1) Can LLMs boost sample efficiency for online learning of various RL tasks?,1) Les LLM peuvent-ils améliorer l’efficacité de l’échantillon pour l’apprentissage en ligne de diverses tâches de RL?,1) Les LLM peuvent-ils améliorer l’efficacité de l’échantillon pour l’apprentissage en ligne de diverses tâches d'apprentissage par renforcement ?,"['1)', 'Les', 'LLM', 'peuvent-ils', 'améliorer', 'l’efficacité', 'de', 'l’échantillon', 'pour', 'l’apprentissage', 'en', 'ligne', 'de', 'diverses', 'tâches', 'de', 'RL?']","[(0, 2), (2, 6), (6, 10), (10, 22), (22, 32), (32, 45), (45, 48), (48, 62), (62, 67), (67, 83), (83, 86), (86, 92), (92, 95), (95, 104), (104, 111), (111, 114), (114, 118)]","['1)', 'Les', 'LLM', 'peuvent-ils', 'améliorer', 'l’efficacité', 'de', 'l’échantillon', 'pour', 'l’apprentissage', 'en', 'ligne', 'de', 'diverses', 'tâches', ""d'apprentissage"", 'par', 'renforcement', '?']","[(0, 2), (2, 6), (6, 10), (10, 22), (22, 32), (32, 45), (45, 48), (48, 62), (62, 67), (67, 83), (83, 86), (86, 92), (92, 95), (95, 104), (104, 111), (111, 127), (127, 131), (131, 144), (144, 146)]"
3970122,12798,6,2) How can it boost different forms of generalization?,2) Comment peut-il stimuler différentes formes de généralisation?,2) Comment peut-il stimuler différentes formes de généralisation ?,"['2)', 'Comment', 'peut-il', 'stimuler', 'différentes', 'formes', 'de', 'généralisation?']","[(0, 2), (2, 10), (10, 18), (18, 27), (27, 39), (39, 46), (46, 49), (49, 65)]","['2)', 'Comment', 'peut-il', 'stimuler', 'différentes', 'formes', 'de', 'généralisation', '?']","[(0, 2), (2, 10), (10, 18), (18, 27), (27, 39), (39, 46), (46, 49), (49, 64), (64, 66)]"
3970122,12798,7,3) What is the impact of online learning?,3) Quel est l’impact de l’apprentissage en ligne?,3) Quel est l’impact de l’apprentissage en ligne ?,"['3)', 'Quel', 'est', 'l’impact', 'de', 'l’apprentissage', 'en', 'ligne?']","[(0, 2), (2, 7), (7, 11), (11, 20), (20, 23), (23, 39), (39, 42), (42, 49)]","['3)', 'Quel', 'est', 'l’impact', 'de', 'l’apprentissage', 'en', 'ligne', '?']","[(0, 2), (2, 7), (7, 11), (11, 20), (20, 23), (23, 39), (39, 42), (42, 48), (48, 50)]"
3970122,12798,8,"We study these questions by functionally grounding several variants (size, architecture) of FLAN-T5.","Nous étudions ces questions en mettant à la base fonctionnellement plusieurs variantes (taille, architecture) de FLAN-T5.","Nous étudions ces questions en ancrant fonctionnellement plusieurs variantes (taille, architecture) de FLAN-T5.","['Nous', 'étudions', 'ces', 'questions', 'en', 'mettant', 'à', 'la', 'base', 'fonctionnellement', 'plusieurs', 'variantes', '(taille,', 'architecture)', 'de', 'FLAN-T5.']","[(0, 4), (4, 13), (13, 17), (17, 27), (27, 30), (30, 38), (38, 40), (40, 43), (43, 48), (48, 66), (66, 76), (76, 86), (86, 95), (95, 109), (109, 112), (112, 121)]","['Nous', 'étudions', 'ces', 'questions', 'en', 'ancrant', 'fonctionnellement', 'plusieurs', 'variantes', '(taille,', 'architecture)', 'de', 'FLAN-T5.']","[(0, 4), (4, 13), (13, 17), (17, 27), (27, 30), (30, 38), (38, 56), (56, 66), (66, 76), (76, 85), (85, 99), (99, 102), (102, 111)]"
3965003,12807,0,Taylor Expansion as a Monad in Models of DiLL,Taylor Expansion en tant que Monade dans les Modèles de DiLL,La série de Taylor en tant que monade dans les modèles de DiLL,"['Taylor', 'Expansion', 'en', 'tant', 'que', 'Monade', 'dans', 'les', 'Modèles', 'de', 'DiLL']","[(0, 6), (6, 16), (16, 19), (19, 24), (24, 28), (28, 35), (35, 40), (40, 44), (44, 52), (52, 55), (55, 60)]","['La', 'série', 'de', 'Taylor', 'en', 'tant', 'que', 'monade', 'dans', 'les', 'modèles', 'de', 'DiLL']","[(0, 2), (2, 8), (8, 11), (11, 18), (18, 21), (21, 26), (26, 30), (30, 37), (37, 42), (42, 46), (46, 54), (54, 57), (57, 62)]"
3965003,12807,1,"Differential Linear Logic (DiLL) adds to Linear Logic (LL) a symmetrization of three out of the four exponential rules, and by doing so allows the expression of a natural notion of differentiation.","La logique linéaire différentielle (DiLL) ajoute à la logique linéaire (LL) une symétrie de trois des quatre règles exponentielles, ce qui permet l’expression d’une notion naturelle de différenciation.","La logique linéaire différentielle (DiLL) ajoute à la logique linéaire (LL) une symétrie de trois des quatre règles exponentielles, ce qui permet l’expression d’une notion naturelle de différenciation.","['La', 'logique', 'linéaire', 'différentielle', '(DiLL)', 'ajoute', 'à', 'la', 'logique', 'linéaire', '(LL)', 'une', 'symétrie', 'de', 'trois', 'des', 'quatre', 'règles', 'exponentielles,', 'ce', 'qui', 'permet', 'l’expression', 'd’une', 'notion', 'naturelle', 'de', 'différenciation.']","[(0, 2), (2, 10), (10, 19), (19, 34), (34, 41), (41, 48), (48, 50), (50, 53), (53, 61), (61, 70), (70, 75), (75, 79), (79, 88), (88, 91), (91, 97), (97, 101), (101, 108), (108, 115), (115, 131), (131, 134), (134, 138), (138, 145), (145, 158), (158, 164), (164, 171), (171, 181), (181, 184), (184, 201)]","['La', 'logique', 'linéaire', 'différentielle', '(DiLL)', 'ajoute', 'à', 'la', 'logique', 'linéaire', '(LL)', 'une', 'symétrie', 'de', 'trois', 'des', 'quatre', 'règles', 'exponentielles,', 'ce', 'qui', 'permet', 'l’expression', 'd’une', 'notion', 'naturelle', 'de', 'différenciation.']","[(0, 2), (2, 10), (10, 19), (19, 34), (34, 41), (41, 48), (48, 50), (50, 53), (53, 61), (61, 70), (70, 75), (75, 79), (79, 88), (88, 91), (91, 97), (97, 101), (101, 108), (108, 115), (115, 131), (131, 134), (134, 138), (138, 145), (145, 158), (158, 164), (164, 171), (171, 181), (181, 184), (184, 201)]"
3965003,12807,2,"In this paper, we introduce a codigging inference rule for DiLL and study the categorical semantics of DiLL with codigging using differential categories.","Dans cet article, nous introduisons une règle d’inférence codigging pour DiLL et étudions la sémantique catégorique de DiLL avec codigging en utilisant des catégories différentielles.","Dans cet article, nous introduisons une règle d’inférence codigging pour la DiLL et étudions la sémantique catégorique de la DiLL avec codigging en utilisant des catégories différentielles.","['Dans', 'cet', 'article,', 'nous', 'introduisons', 'une', 'règle', 'd’inférence', 'codigging', 'pour', 'DiLL', 'et', 'étudions', 'la', 'sémantique', 'catégorique', 'de', 'DiLL', 'avec', 'codigging', 'en', 'utilisant', 'des', 'catégories', 'différentielles.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 35), (35, 39), (39, 45), (45, 57), (57, 67), (67, 72), (72, 77), (77, 80), (80, 89), (89, 92), (92, 103), (103, 115), (115, 118), (118, 123), (123, 128), (128, 138), (138, 141), (141, 151), (151, 155), (155, 166), (166, 183)]","['Dans', 'cet', 'article,', 'nous', 'introduisons', 'une', 'règle', 'd’inférence', 'codigging', 'pour', 'la', 'DiLL', 'et', 'étudions', 'la', 'sémantique', 'catégorique', 'de', 'la', 'DiLL', 'avec', 'codigging', 'en', 'utilisant', 'des', 'catégories', 'différentielles.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 35), (35, 39), (39, 45), (45, 57), (57, 67), (67, 72), (72, 75), (75, 80), (80, 83), (83, 92), (92, 95), (95, 106), (106, 118), (118, 121), (121, 124), (124, 129), (129, 134), (134, 144), (144, 147), (147, 157), (157, 161), (161, 172), (172, 189)]"
3965003,12807,3,The addition of codigging makes the rules of DiLL completely symmetrical.,L’ajout de codigging rend les règles de DiLL complètement symétriques.,L’ajout de codigging rend les règles de la DiLL complètement symétriques.,"['L’ajout', 'de', 'codigging', 'rend', 'les', 'règles', 'de', 'DiLL', 'complètement', 'symétriques.']","[(0, 7), (7, 10), (10, 20), (20, 25), (25, 29), (29, 36), (36, 39), (39, 44), (44, 57), (57, 70)]","['L’ajout', 'de', 'codigging', 'rend', 'les', 'règles', 'de', 'la', 'DiLL', 'complètement', 'symétriques.']","[(0, 7), (7, 10), (10, 20), (20, 25), (25, 29), (29, 36), (36, 39), (39, 42), (42, 47), (47, 60), (60, 73)]"
3965003,12807,4,"We will explain how codigging is interpreted thanks to the exponential function e^x , and in certain cases by the convolutional exponential.","Nous expliquerons comment le codigging est interprété grâce à la fonction exponentielle e^x, et dans certains cas par l’exponentiel convolutionnel.","Nous expliquerons comment le codigging est interprété grâce à la fonction exponentielle e^x, et dans certains cas par l’exponentiel convolutionnel.","['Nous', 'expliquerons', 'comment', 'le', 'codigging', 'est', 'interprété', 'grâce', 'à', 'la', 'fonction', 'exponentielle', 'e^x,', 'et', 'dans', 'certains', 'cas', 'par', 'l’exponentiel', 'convolutionnel.']","[(0, 4), (4, 17), (17, 25), (25, 28), (28, 38), (38, 42), (42, 53), (53, 59), (59, 61), (61, 64), (64, 73), (73, 87), (87, 92), (92, 95), (95, 100), (100, 109), (109, 113), (113, 117), (117, 131), (131, 147)]","['Nous', 'expliquerons', 'comment', 'le', 'codigging', 'est', 'interprété', 'grâce', 'à', 'la', 'fonction', 'exponentielle', 'e^x,', 'et', 'dans', 'certains', 'cas', 'par', 'l’exponentiel', 'convolutionnel.']","[(0, 4), (4, 17), (17, 25), (25, 28), (28, 38), (38, 42), (42, 53), (53, 59), (59, 61), (61, 64), (64, 73), (73, 87), (87, 92), (92, 95), (95, 100), (100, 109), (109, 113), (113, 117), (117, 131), (131, 147)]"
